longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,median_house_value
0.6805544646604704,-0.7598272566551103,-1.3511485254281932,-0.40529847343543735,1.145235525623901,1.0374594661263776,1.2285490683150906,-1.9026194838539896,False,False,False,False,-0.061396032193862186
0.8551366312865023,-0.8659819548616959,-0.6958150208382852,-0.5080218601961619,-0.6697776669235591,-0.48720496162573595,-0.5832126118371503,0.910932099821233,False,False,False,False,-0.08485817566376161
1.1643964693097661,-0.7182884617047052,0.5329353002677925,1.5134276435595262,1.0497085154898242,0.9030766384354949,0.8194415921516812,0.3632946282436979,True,False,False,False,-0.9668214779186173
0.8052560122504951,-0.9167515931344111,-1.023481773133239,-0.4997673023314609,0.05804717219321691,1.0042785210175176,0.07428154628261445,-0.5465482998072655,False,False,False,False,0.31613118545815583
0.9000291884189129,-0.9398287014401929,-1.1053984612069776,0.3642097541739195,0.2400033819724109,-0.29143738548346243,0.3762418263079879,0.2940260383654367,False,False,False,False,0.38758407693466773
-1.1750045634790982,0.5878758684024301,-0.5319816446908081,1.9986122113847347,2.6782165930136106,1.0722994584906804,2.23183645033488,-0.3448381660817683,False,False,False,True,0.8184343479273662
2.0123669929219363,-1.3182932776549783,-0.04048151624837707,-0.860216329090075,-0.6561309511901195,-0.6531096871700356,-0.6270455557118014,-1.1238327278526963,True,False,False,False,-1.3432822345038218
-1.2947180491655266,0.9663404446172188,1.1882688048577006,-0.480506667313825,0.030753740726337808,0.2593663033236124,0.3616308450164376,-0.6625731878533534,False,False,True,False,-0.5583668893290046
1.2691457692853838,-1.4290633975227223,0.287185236046577,-1.1372026041056003,-1.092825854660185,-0.3461859449130813,-0.9484871441259086,-0.6054958697936661,False,False,False,True,-0.8409790720346113
0.7902918265396917,-0.7182884617047052,0.36910192412031545,-0.9794488315802018,-0.856282781947233,-1.1939590924444523,-1.0605046673611278,-0.6538453455286924,True,False,False,False,0.7011236305778691
-1.2747658015511194,0.9432633363114403,1.106352116783962,-0.5603007266726022,-0.6606798564345994,-0.6166106475502897,-0.5929532660315173,0.3229110403446715,False,False,True,False,-0.828181539232848
-1.145076192057498,0.40787442361734755,0.12335185989909994,-0.6547695555686257,-0.04657764842981964,-0.8190144127143352,-0.11566121050753984,-0.26171585822785454,False,False,False,True,1.0903819199648368
0.7603634551180846,-0.8936744848286327,-0.2043148923958541,-1.48205968823089,-1.3020754959062582,-1.6667875602457063,-1.2747990596371994,-1.0254020616356867,False,False,False,False,-1.2345032056888334
0.6206977218172562,-0.8013660516055122,-0.6958150208382852,-0.31449833692372536,0.5038398861522422,0.14655108995348862,0.6830724334305448,-0.5867933505265355,False,False,False,False,-0.4282586391777441
0.3014617599867924,0.16787249723723957,0.942518740636485,-1.1078530650311076,-1.306624401150738,-1.330000967390778,-1.3381133119005841,0.3517267737340287,True,False,False,False,-1.1278570990074723
-0.8058879826126273,0.9340324929891269,0.36910192412031545,-0.020085773082719974,-0.26492510016485243,0.18636822408412052,-0.23741938793712591,-0.6502433788550229,True,False,False,False,-0.228830419683599
0.7254470217928739,-0.6952113533989267,0.6967686764152695,-0.3621913379197761,-0.15575137429733604,0.3323643825631042,-0.03773597695260475,-0.8165572631527286,False,False,False,False,-0.25549194635393924
-1.0103985206602664,1.5940377905344287,-0.2043148923958541,-1.6590740957739245,-1.7524171151097634,-1.6634694657348204,-1.698517517092159,1.2600457928076703,True,False,False,False,-1.2291709003547653
0.6306738456244562,-0.7967506299443572,1.2701854929314391,0.07805174819761516,-0.36954992078788895,-0.4125478351308011,-0.35430723826952853,1.333054886539358,False,False,False,False,0.012189781416276918
0.5608409789740421,-0.7736735216385754,-0.3681482685433311,-0.5153592449647851,0.0671449826821766,-0.3561402284457393,0.025578275310780017,-0.6051495268442747,False,False,False,False,1.1383726679714494
1.593369793019451,-0.9029053281509428,-0.3681482685433311,0.3027591567367003,0.1399274665938542,-0.477250678093078,-0.1448831730906405,-0.14659146185018412,True,False,False,False,-0.19470366554556345
0.7703395789252846,-0.7505964133327969,0.04143517182536143,0.14959124969169124,1.0406107050008644,3.046565692467846,1.3356962644531263,-0.8191894695681026,False,False,False,False,-0.02833573912264027
-0.7959118588054273,1.6309611638236756,-1.678815277723147,0.6026747591541731,0.008009214503938558,-0.40259355159814314,0.006096966922046243,1.1501165406708695,True,False,False,False,0.27987150918649306
0.7902918265396917,-0.7967506299443572,0.36910192412031545,-0.22186385421985763,-0.6925221931459583,-0.5154087649682669,-0.5393796679624994,1.781915348950492,False,False,False,False,1.3516648813341714
1.134468097888159,-1.147522676192209,-1.023481773133239,-0.8244465783430369,-0.6606798564345994,-1.2835476442383742,-0.6270455557118014,-0.8917136831706425,False,False,False,True,-1.07986635100086
0.6306738456244562,-0.755211834993952,1.8436023094476086,-0.6079937276686529,-0.4969192676333248,-0.7128353883659835,-0.5686016305456001,0.09778812324032203,False,False,False,False,1.4956371253540088
-1.2598016158403158,0.814031529799073,0.614851988341531,-0.5217794566373305,-0.5060170781222845,0.31079676824234526,-0.45658410731038085,-0.7246378443842758,False,False,True,False,-0.29495100582604283
1.2192651502493768,-0.7598272566551103,-0.5319816446908081,0.9814672478343451,0.0762427931711363,0.3539319968838631,0.08889252757416478,1.7279551174353265,True,False,False,False,-0.3962648071733358
0.7703395789252846,-0.829058581572449,0.614851988341531,-0.9024062915096583,-0.8699294976806724,-0.5237040012454819,-0.8803025647653404,0.5826682523881518,False,False,False,False,-0.30988146076143336
0.6606022170460633,-0.8382894248947591,-0.8596483969857621,0.5623191429267456,1.0451596102453442,1.4090860513456087,0.8486635547347819,-0.6329262313854577,False,False,False,False,-0.07845940926287995
-1.5790375776707797,1.1971115276750166,0.20526854797283844,0.9686268244892546,0.4401552127295243,1.1137756398767555,0.498000003737574,-0.229505963934463,False,False,False,False,0.8632257127335379
0.745399269407281,-0.8105968949278256,0.614851988341531,-0.652018036280392,-0.8335382557248336,-0.6829725377680095,-0.7828960228216716,0.5970761190828304,False,False,False,False,0.616873206299594
-1.4144315348519478,0.9432633363114403,-0.5319816446908081,-1.7984844063777652,-1.825199599021441,-1.791216104403931,-1.8348866758132953,0.6663447089610917,False,False,True,False,1.7377237875206983
-1.2198971206115088,1.0632642995014943,0.5329353002677925,0.3036763298327782,0.12173184561593481,0.02544064030614988,-0.11566121050753984,0.10928670916011339,False,False,True,False,-0.5402370511931732
-1.6339062586103903,1.5894223688732738,-0.7777317089120236,-0.9354245229684627,-0.974554318303709,-1.1226200604604035,-1.075115648652678,-0.9397860845461559,True,False,False,False,-0.8612418323040698
-1.4693002157915585,1.0586488778403393,0.36910192412031545,1.064929999577434,0.49929098090776236,0.3323643825631042,0.8194415921516812,0.9169584671406419,False,False,True,False,1.4167190064098016
1.1793606550205695,-1.3413703859607602,-0.7777317089120236,-1.085840910725238,-0.760755771813156,-1.1159838714386316,-0.7926366770160385,-0.27134419222093287,False,False,False,True,0.6264713559009164
-1.3495867301051372,1.0632642995014943,-0.2862315804695926,1.4583972577948523,0.8904968319330294,0.8466690317504331,1.0532172928164865,0.7241839815094404,False,False,True,False,0.04311715235387162
1.094563602659352,-0.7459809916716419,0.6967686764152695,-0.5538805150000569,-0.7061689088793979,-0.5585439936097848,-0.5734719576427835,-0.006945984655609084,True,False,False,False,-0.9753531664531262
0.6755664027568669,-0.8798282198451643,0.36910192412031545,-0.7299777494470134,-0.33770758407653,0.859941409793977,-0.1789754627709246,-0.5965602216993703,False,False,False,True,-0.5221072130573418
-1.5491092062491725,1.017110082889934,-0.5319816446908081,-0.8207778859587254,-0.856282781947233,-1.2619800299176152,-1.1140782654301458,-0.31900098205717675,False,False,False,True,0.5923446017628808
-1.4942405253095619,1.1740344193692382,-1.1053984612069776,-0.6740301905862616,-1.0746302336822657,-0.7576296642629443,-0.9143948544456245,0.7962233149828318,False,False,False,False,0.1860229353068954
-1.4044554110447478,1.0309563478734025,1.434018869078916,1.199754444700885,1.5182457556712488,0.25770725606816935,1.5158983670489137,0.3051090127459586,False,False,True,False,0.9325456820764225
0.9000291884189129,-0.8336740032336041,-0.3681482685433311,0.8952529768030227,-0.2922185316317315,0.13327871190994464,-0.1351425188962736,2.3871150187168624,False,False,False,False,1.8219742117989735
-1.0303507682746733,2.3971211595755664,-1.023481773133239,0.3697127927503869,0.41741068650712504,-0.13216884896093475,0.2155210321009343,-0.9063986242248339,True,False,False,False,-1.3784754497086709
0.92995755984052,-0.7598272566551103,-0.04048151624837707,0.28166417552690864,1.1588822413573405,3.0382704561906313,1.2090677599263566,-0.9975560885046256,True,False,False,False,-0.814317545364271
-0.8757208492630415,1.326343334187384,-0.2862315804695926,-0.32275289478842645,-0.9154185501254709,-0.903625822741928,-0.8851728918625239,1.4359187425085764,True,False,False,False,-0.6138228648033123
-1.2049329349007052,1.0448026128568708,-0.3681482685433311,0.4311633901876061,-0.3513542998099696,-0.4357744967070031,-0.2471600421314928,2.1453676400417296,False,False,True,False,1.2588827685213873
1.2242532121529732,-1.3644474942665386,-0.2862315804695926,0.9209338234932039,1.7593377336286806,0.20295869663855048,1.9055245348235892,-0.38071929563870777,False,False,False,True,0.26280813211747533
-1.1201358825394876,1.0632642995014943,-0.4500649566170696,0.11382149894465321,0.631209232997678,0.06857586894766779,0.6100175269727932,-1.0628763687598262,True,False,False,False,-0.9284288795133273
0.6256857837208597,-0.755211834993952,1.5159355571526545,-0.7253918839666239,-0.7562068665686762,-0.7991058456490193,-0.5247686866709491,0.09778812324032203,False,False,False,False,2.1109851609054617
1.1294800359845554,-0.8336740032336041,-1.023481773133239,0.48894529524051367,-0.2330827634534935,0.04534920737146583,-0.24228971503430935,1.2381569184061403,True,False,False,False,0.2585422878502209
-1.1301120063466945,0.7309539398982658,-0.6958150208382852,1.064012826481356,1.3817785983368531,2.0926135205881233,1.3843995354249607,0.2724142383234191,False,False,False,False,0.6669968764398336
-1.239849368225916,0.7863389998321362,-1.023481773133239,-1.2811987801898304,-1.1883528647942618,-1.30345621130369,-1.1530408822076132,-0.09560977969978378,False,False,True,False,1.1042459138334138
